Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Bluelearn,$3.50,08/02/2023,India,General,Seed,https://entrackr.com/2023/02/bluelearn-raises-3-5-mn-in-seed-round-led-by-elevation-and-lightspeed/,Elevation;Lightspeed;Elevation Capital;100x VC;Titan Capital;2am VC
Magma,$3.30,08/02/2023,India,General,Pre-Seed,https://entrackr.com/2023/02/b2b-manufacturing-platform-magma-raises-3-3-mn-in-seed-round/,General Catalyst;Accion Venture Lab;Titan Capital;WEH ventures;All in capital;PointOne Capital;Angelist India
Entropik,$25.00,08/02/2023,Bengaluru,Deeptech & AI,Series B,https://entrackr.com/2023/02/entropik-raises-25-mn-series-b-round-led-by-bessemer-and-sig/,Bessemer;SIG;Bessemer Venture;SIG Venture Capital;Bessemer Venture Partners;Trifecta Capital;Alteria Capital
FireCompass,$7.00,06/02/2023,Bengaluru,Deeptech & AI,Seed,https://entrackr.com/2023/02/firecompass-raises-7-mn-in-fresh-round/,Cervin;Athera Venture Partners;Silicon Valley-based Cervin;Athera Venture Partners (previously Inventus Capital)
Inkle,$1.50,06/02/2023,Bengaluru,SaaS,Pre-Seed,https://entrackr.com/2023/02/saas-product-inkle-raises-1-5-mn-pre-seed-funding/,Picus Capital;Saison Capital;Force Ventures
Read Turno,$13.80,09/02/2023,Bengaluru,EV & Mobility,Series A,https://yourstory.com/2023/02/funding-roundup-investorey-blockfenders-early-stage-deals,B Capital;Quona Capital;Alteria Capital;InnoVen Capital
Read Bluelearn,$3.50,08/02/2023,Goa,SaaS,Seed,https://yourstory.com/2023/02/startup-funding-february-8-2023-elevation-capital,Elevation Capital;Lightspeed;General Catalyst;Titan Capital;Accion Venture Lab;2AM VC;Sanjeev Barnwal;Meesho's Vidit Aatrey
Ushur,$50.00,07/02/2023,Bengaluru,E-commerce,Series C,https://yourstory.com/2023/02/saas-startup-ushur-series-c-funding-third-point-ventures,Third Point Ventures
Rartogo,$4.00,10/02/2023,Gurugram,B2B,,https://entrackr.com/2023/02/exclusive-sequoia-leads-new-round-in-rartogo/,Sequoia Capital
Upwards,$14.37,08/02/2023,India,Fintech,Acquisition,https://entrackr.com/2023/02/lendingkart-acquires-personal-loan-provider-upwards-for-rs-120-cr/,Lendingkart
TapOnn,$0.18,08/02/2023,Indore,Networking,Seed,https://entrackr.com/2023/02/wita-inc-leads-seed-round-in-taponn/,Wita Inc
Cusmat,$3.50,07/02/2023,Hyderabad,Skilling,Series A,https://entrackr.com/2023/02/arkam-ventures-leads-3-5-mn-series-a-in-cusmat/,Arkam Ventures;Unitus;Better Capital;Venture Catalysts;MapMyIndia;9 Unicorns;We Founder Circle;Mumbai Angels Network;Dholakia Ventures;Ice VC;Legacy Asset LLP
LoanTap,$2.87,07/02/2023,Pune,Fintech,Debt,https://entrackr.com/2023/02/lighthouse-canton-leads-debt-round-in-loantap/,Lighthouse Canton
MyRobin,,06/02/2023,Indonesia,HR Tech,Acquisition,https://entrackr.com/2023/02/betterplace-enters-sea-with-acquisition-of-myrobin/,BetterPlace
SatSure,$14.37,07/02/2023,India,Spacetech,Series A,https://inc42.com/buzz/spacetech-startup-satsure-receives-strategic-investment-from-icici-bank-others/,ICICI Bank;Kotak Mahindra Bank;HDFC Ltd
myPaisaa,$7.50,07/02/2023,India,Fintech,Acquisition,https://inc42.com/buzz/fintech-startup-siply-acquires-mypaisaa-for-7-5-mn/,Siply
Chingari,,09/02/2023,Bengaluru,Media & Entertainment,Undisclosed,https://inc42.com/buzz/short-video-app-chingari-bags-funding-from-aptos-labs-to-enter-new-markets/,Aptos Labs
MediBuddy,,09/02/2023,Bengaluru,Health Tech,Acquisition,https://inc42.com/buzz/healthtech-startup-medibuddy-acquires-indian-business-of-us-based-aetna/,
Hatica,$3.70,10/02/2023,India,Enterprise Tech,Seed,https://inc42.com/buzz/engineering-analytics-startup-hatica-bags-funding-from-sequoias-surge-others/,Sequoia India;Surge;Kae Capital
Siply,$7.50,07/02/2023,Bengaluru,Fintech,Acquisition,https://yourstory.com/2023/02/micro-savings-platform-siply-acquires-finsave-mypaisaa,Siply
Lendingkart,$13.17,08/02/2023,Mumbai,Fintech,Acquisition,https://yourstory.com/2023/02/lendingkart-acquires-personal-lending-platfrom-upwards-fintech,Lendingkart
