Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Murf AI,$10.00,21/09/2022,India,AI,Series A,https://entrackr.com/2022/09/matrix-partner-leads-10-mn-series-a-round-in-murf-ai/,Matrix Partners;Elevation Capital;Ajay Arora;Ankit Bhati;Ashwini Asokan;Pushkar Mukewar;Yamini Bhat
Biggies Burger,$0.66,20/09/2022,India,Food & Beverage,Seed,https://entrackr.com/2022/09/ian-leads-seed-round-in-burger-chain-biggies-burger/,Indian Angel Network;LetsVenture;Uday Chatterjee;Jayant Mehrotra;Ajay Upadhyay
Log9 Materials,$9.65,16/09/2022,India,EV,Series B,https://entrackr.com/2022/09/log9-materials-rakes-in-fresh-capital-at-over-210-mn-valuation/,Amara Raja Batteries
Adda247,$9.58,21/09/2022,Noida,Edtech,,https://inc42.com/buzz/info-edge-invests-inr-80-cr-in-test-prep-startup-adda247-increases-stake-to-23-01/,Info Edge
TurboHire,$2.00,21/09/2022,India,Enterprise Tech,Pre-Series A,https://inc42.com/buzz/recruitment-automation-startup-turbohire-raises-funds-to-improve-product-automation/,Pentathlon Venture Capital;The Chennai Angels;Telangana Fund;Purvansh Holdings
KOGO,$1.20,21/09/2022,India,Enterprise Tech,Acquisition,https://inc42.com/buzz/mapmyindia-acquires-minority-stake-traveltech-startup-kogo-inr-10-cr/,MapmyIndia
AM Needs,$2.00,21/09/2022,Kochi,Consumer Services,Acquisition,https://inc42.com/buzz/farmers-fresh-zone-acquires-milk-delivery-startup-am-needs-for-2-mn/,Farmers Fresh Zone
Hackle,$1.25,22/09/2022,Bengaluru,Logistics,,https://yourstory.com/2022/09/startup-funding-pescafresh-hackle-univest-savart-raise-early-stage-deals,Pescafresh;Elara India Opportunity Fund;Callapina Capital;Indian Angel Network
Student Ink,,21/09/2022,India,Edtech,Seed,https://yourstory.com/2022/09/funding-roundup-esmito-we-founder-circle-mapmyindia-raise-deals,We Founder Circle
Yulu,$82.00,16/09/2022,India,Mobility,Series B,https://yourstory.com/2022/09/weekly-funding-roundup-sept-12-16-sharp-uptick-indian-startup-venture-capital,Magna International
